mendeley_count,citeulike_count,connotea_count,blogs_count,news_count,twitter_count,wikipedia_count,facebook_count,googleplus_count,policy_count,median (12)
0,0,0,0,0,0,0,0,0,0,1
19,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
24,0,0,0,0,0,0,0,0,1,0
56,0,0,0,0,0,0,0,0,1,0
57,1,2,0,0,0,1,0,0,0,1
40,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,1
18,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,0,0,0,2,0
57,0,0,0,0,0,0,0,0,2,0
15,0,0,0,0,0,1,0,0,0,1
98,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
11,0,0,0,8,0,0,0,0,0,1
34,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,3,0,0,0,1
31,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
11,0,0,0,0,0,0,0,0,2,0
78,0,0,0,0,0,0,1,0,0,1
7,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0
29,1,0,0,0,2,0,0,0,0,1
24,0,0,0,10,2,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,1,0,0,0,1,0
3,0,0,0,0,0,0,0,0,3,0
166,0,0,0,0,3,0,0,0,0,1
6,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1
21,0,0,0,0,0,0,0,0,1,1
102,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
27,0,0,0,0,0,0,0,0,1,1
9,0,0,1,0,0,0,0,0,0,1
33,1,0,0,0,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,1,0,0,0,1
63,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,1,0,0,0,1
279,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
6,0,0,1,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,10,0
61,0,0,0,0,0,1,0,0,3,1
6,0,0,0,0,0,0,2,0,0,1
9,0,0,0,0,0,0,0,0,1,0
134,0,0,0,0,3,0,0,0,0,1
4,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
130,0,0,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,1
9,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,0,0,0,0,0,1,0
40,0,0,0,1,0,0,0,0,0,1
34,0,0,0,0,1,0,0,0,0,1
189,1,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
28,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
81,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
14,0,0,0,0,2,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
29,1,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
0,0,0,1,3,0,4,0,0,0,1
10,0,0,0,0,0,0,0,0,3,1
1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
26,0,0,0,0,1,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,1
18,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
24,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,2,0,0,1
13,0,0,0,0,0,2,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,3,1
1,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,8,0,0,0,1
19,0,1,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,1,1
4,1,0,0,0,0,0,0,0,2,0
42,0,0,0,0,0,0,0,0,1,1
5,0,0,0,0,1,0,0,0,0,1
40,2,0,0,0,0,1,0,0,0,1
26,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,2,0,0,1
10,0,0,0,0,0,0,0,0,1,1
0,0,0,0,2,0,0,0,0,0,1
45,2,0,1,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,4,1
24,0,0,0,0,0,0,0,0,3,0
17,0,0,0,0,0,1,0,0,0,1
6,0,1,0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2,0,0,0,1
36,0,0,0,0,0,0,0,0,1,0
99,0,0,0,0,0,0,0,0,2,1
9,0,0,0,0,0,1,0,0,0,1
0,0,0,1,7,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,8,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,1,0,0,0,1
19,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,5,1,0,0,0,0,0,1
9,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
62,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,2,0
59,0,0,0,0,0,0,0,0,2,0
151,1,0,0,0,0,1,0,0,0,1
46,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,1,1
33,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
88,3,1,0,0,0,0,0,0,2,0
11,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,1,0,0,0,1
18,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,1,0,1,0,0,1
44,0,0,0,0,1,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
34,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
17,1,0,0,0,4,0,0,0,0,1
18,0,0,0,0,1,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,1
134,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,2,0
25,0,0,0,0,0,0,0,0,1,1
182,1,0,0,0,0,0,0,0,2,0
31,0,0,0,0,0,0,0,0,2,1
97,0,1,0,0,0,0,0,0,1,0
53,1,0,0,0,0,0,0,0,1,0
0,0,0,2,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,1,0
73,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,2,0,0,0,0,1
3,0,0,0,0,0,0,0,0,2,0
34,0,0,0,0,0,0,0,0,1,0
75,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,2,1
4,0,0,0,0,1,0,0,0,0,1
10,0,0,0,0,0,0,0,0,1,1
37,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,1,0,0,0,0,1
3,0,0,0,0,0,0,0,0,2,1
60,0,0,0,0,0,0,0,0,3,1
2,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,1,1,0,0,0,1
13,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,1,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
56,0,0,1,0,0,0,0,0,0,1
18,0,0,0,3,0,0,0,0,2,1
17,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,3,0
8,0,0,0,0,1,0,0,0,0,1
15,0,0,0,0,1,0,0,0,0,1
19,0,0,0,0,0,0,0,0,1,0
12,0,0,0,1,0,0,0,0,0,1
67,0,0,0,0,0,1,0,0,0,0
22,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,1,0,0,0,0,1
25,0,0,0,0,0,0,0,0,1,0
46,0,0,1,0,0,0,0,0,0,1
92,0,0,1,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
29,0,1,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
103,0,0,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,2,1
3,0,0,0,1,0,0,0,0,0,1
53,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,1,0
70,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,0,0,0,0,2,0
40,0,0,0,0,0,0,0,0,1,1
111,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,2,0,0,0,2,1
17,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
39,1,0,0,0,0,0,0,0,1,0
16,0,0,0,0,1,0,0,0,0,0
8,0,0,1,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
5,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
96,1,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
31,0,0,0,0,0,0,0,0,2,0
120,0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,2,0
3,0,0,1,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,1,0
68,0,0,0,0,1,0,0,0,0,1
135,0,1,0,0,0,0,0,0,1,0
9,0,0,0,0,1,0,0,0,0,1
60,0,0,0,0,0,0,0,0,1,0
312,0,1,0,0,0,0,0,0,2,1
9,0,0,0,0,0,0,0,0,4,0
2,0,0,0,0,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,2,1
38,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,2,0,0,0,0,0
35,0,0,0,0,0,0,1,0,0,1
16,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
219,0,0,0,0,1,0,0,0,0,1
40,0,0,0,0,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
33,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,3,1
7,0,0,0,0,0,0,0,0,3,0
24,0,0,0,0,2,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
39,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
539,3,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
77,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
28,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,4,1
12,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,1
17,1,0,0,0,0,0,0,0,1,0
59,1,0,1,0,10,0,0,0,4,1
115,0,1,0,0,1,0,0,0,0,1
13,1,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
58,0,0,1,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
80,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
10,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,1
16,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,4,0,1,0,0,1
21,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,1
37,0,0,0,0,0,0,0,0,3,0
11,0,0,0,0,3,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,2,0
146,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
16,0,0,1,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
115,0,1,1,0,0,0,0,0,0,1
10,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,1,0,0,0,0,1
25,0,0,0,0,0,0,0,0,1,0
67,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0
24,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
24,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
146,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,2,0,0,0,1,1
53,0,0,0,0,2,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
2,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2,0
2,3,0,0,0,0,0,0,0,3,1
1,0,0,0,1,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0,1,1
3,0,0,2,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,3,0
13,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,2,0
19,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1
30,0,0,0,0,0,0,0,0,3,0
0,0,0,1,0,0,0,0,0,0,1
27,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
248,2,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,1
68,1,0,0,0,1,0,0,0,1,1
209,7,0,0,0,1,0,0,0,0,1
9,0,0,0,0,0,0,0,0,3,0
38,0,0,0,0,0,0,0,0,2,0
26,0,0,0,0,0,2,0,0,0,1
46,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
82,1,0,0,0,0,0,0,0,1,0
78,0,0,0,0,0,1,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
99,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
110,3,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0
44,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
15,0,0,0,0,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,2,0
31,0,0,1,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,1,1
25,1,0,0,0,0,0,0,0,1,1
317,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
18,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,1,0,0,0,0,0
65,0,0,0,0,0,0,0,0,3,1
166,2,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,1,0,0,0,1
17,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,2,0
28,0,0,0,0,0,0,0,0,2,0
22,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,3,0
160,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
28,0,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
117,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
11,0,0,0,0,0,0,0,0,1,1
15,1,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
52,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,2,0,0,0,0,1
25,0,0,0,0,0,0,0,0,1,1
100,0,0,0,0,0,0,0,0,3,1
17,2,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,4,0,0,0,1
10,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
17,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
12,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
90,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
17,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,1
62,0,0,0,0,0,0,0,0,5,1
107,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,7,1
7,0,0,0,0,1,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
92,0,0,0,0,1,0,0,0,0,1
56,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
81,1,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
25,0,0,0,0,1,0,0,0,0,1
3,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,1
15,0,0,0,1,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,1,1
37,0,0,1,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,1,0
23,0,0,1,0,0,0,0,0,0,1
32,0,1,0,0,0,0,0,0,4,0
85,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1
18,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
141,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
88,0,0,0,0,0,0,0,0,1,1
13,0,0,1,0,0,0,0,0,0,0
44,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
106,0,0,0,0,0,0,0,0,1,1
28,0,0,0,0,0,1,0,0,0,1
27,0,0,0,0,5,0,0,0,0,1
21,0,0,0,0,0,0,0,0,1,0
85,0,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,1,1
0,0,0,0,3,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
11,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
24,1,0,0,0,0,1,0,0,0,1
42,0,0,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,0,0,2,1
21,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
19,0,0,0,0,0,0,0,0,2,1
1100,1,0,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,1,0
211,0,0,1,3,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0
19,1,0,0,0,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
45,1,0,0,0,1,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,1
120,1,1,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
70,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
30,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
38,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
93,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
52,0,0,0,0,0,1,0,0,0,1
22,0,0,0,0,0,0,0,0,3,0
181,1,0,0,0,1,0,0,0,1,1
46,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,2,0
0,0,0,0,1,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
112,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,2,0,0,0,1
47,0,0,0,0,0,0,0,0,2,0
16,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
52,0,0,1,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,1,0,0,0,1
18,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
529,6,0,0,0,0,0,0,0,3,0
23,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
8,1,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,1,0,0,0,1
13,0,0,0,1,0,0,0,0,0,1
0,0,0,0,2,0,2,0,0,0,1
94,2,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,1,1
109,0,0,0,0,0,0,0,0,1,1
5,1,0,0,0,0,0,0,0,3,0
17,0,0,0,0,0,0,0,0,1,0
